source_file,auction_date,number,brand,model,year,month,cc,color,transmission,tax,violation,strong_violation,price,grade,mileage_km,mileage_available,vehicle_type
2024-11-20_行將競拍結果.md,2024-11-20,8093,AUDI,A6,2023,9,1984,深藍,手自,3240,0,0,1780000,A,18477,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2523,AUDI,Q7,2012,8,2967,黑,手自,0,0,0,235000,C,84847,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2326,BENZ,A180,2014,9,1595,銀,手自,0,0,0,331000,A,128584,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2105,BENZ,B180,2016,10,1595,黑,手自,0,0,0,302000,B,154793,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2559,BENZ,C200,2011,5,1796,灰,手自,0,0,0,205000,A,103740,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2064,BENZ,CLA220,2014,7,2143,白,手自,3360,0,0,377000,A,198677,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,7241,BENZ,CLA250,2022,8,1991,深灰,手自,17410,0,0,1621000,A,25422,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2801,BENZ,E200,2014,7,1991,銀,手自,0,0,0,306000,C,203964,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,135,BENZ,E350,2011,3,3498,白,手自,36860,172300,0,10000,B,,0,automobile
2024-11-20_行將競拍結果.md,2024-11-20,7532,BENZ,GLA250,2015,1,1991,黑,手自,0,0,0,438000,A,140425,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,7234,BENZ,GLC250,2017,1,1991,白,手自,0,0,0,1017000,A,92831,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,7801,BENZ,GLC250,2019,1,1991,灰,手自,0,0,0,1435000,B+,77442,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,7226,BENZ,GLC300,2016,3,1991,白,手自,6180,0,0,840000,A,98135,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,850,BENZ,GLE450 AMG,2016,4,2996,黑,手自,0,0,0,1000000,B,146928,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8032,BENZ,S350D,2015,10,2987,黑,手自,0,600,0,459000,B,379825,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8094,BENZ,S450,2023,8,2999,黑,手自,0,0,0,4000000,C,3942,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2510,BMW,118I,2015,10,1499,灰,手自,0,0,0,225000,C,164814,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,7230,BMW,218I,2015,10,1499,深灰,手自,0,0,0,300000,B+,61564,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,7247,BMW,318,2018,8,1499,白,手自,0,0,0,500000,B,100340,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,516,BMW,320,2010,4,1995,黑,手自,18509,1200,0,29000,N,,0,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2098,BMW,420,2016,5,1998,棕,手自,0,0,0,400000,C,154733,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,7811,BMW,520,2018,4,1998,白黑,手自,0,0,0,782000,B+,116499,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,831,BMW,528,2012,10,1997,白,手自,15265,49200,0,110000,A,231042,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,814,BMW,535I,2013,7,2979,白,手自,3650,1500,0,450000,A,96942,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,3522,BMW,X1,2016,7,1499,深灰,手自,0,0,0,400000,A,86036,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2076,BMW,X3,2012,6,2993,白,手自,0,0,0,163000,C,170454,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,3805,BMW,X3,2018,5,1998,黑,手自,0,0,0,610000,A,177493,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2037,BMW,X5,2007,10,2996,銀,手自,0,0,0,89000,B+,96024,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2011,BMW,X5,2012,3,2979,黑,手自,0,0,0,165000,B+,185055,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8307,BMW,X5,2020,1,2998,黑,手自,0,0,0,1682000,A,78304,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2852,BMW,X6,2012,11,2979,灰,手自,0,0,0,163000,B,276424,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,1833,FORD,FIESTA,2010,3,1388,銀,手自,0,0,0,45000,A,121162,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2062,FORD,FIESTA,2013,3,1596,灰,自,0,0,0,45000,A,167666,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,3116,FORD,FOCUS,2015,2,1596,白,手自,0,0,0,123000,A,171178,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,3517,FORD,FOCUS,2015,3,1596,白,手自,0,0,0,88000,A,143693,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,1530,FORD,FOCUS,2019,8,1497,藍,手自,11920,0,0,477000,A,40263,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,1845,FORD,FOCUS,2020,3,1497,藍,手自,0,0,0,450000,A,89477,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,3067,FORD,FOCUS,2021,1,1497,藍,手自,0,0,0,470000,A,23973,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,1518,FORD,FOCUS,2022,7,1497,白,手自,0,0,0,630000,A,25472,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,1808,FORD,KUGA,2014,5,1998,白黑,手自,0,0,0,140000,A,108913,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2833,FORD,KUGA,2015,6,1499,白,手自,0,0,0,90000,A,255419,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,1315,FORD,KUGA,2021,4,1999,白,手自,0,0,0,568000,A,78733,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,3613,FORD,RANGER,2017,3,3198,橙黃,手自,0,0,0,539000,B,127123,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2034,FORD,RANGER,2018,1,3198,橙黃,手自,0,0,0,541000,C,148138,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8047,FORD,TOURNEO CONNECT,2022,3,1499,淺灰,手自,8226,0,0,602000,B,101257,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,809,HONDA,CIVIC,2010,11,1799,深灰,自,5254,1500,0,35000,C,309703,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,3512,HONDA,CR-V,2007,5,2354,黑,自,0,0,0,98000,A,171974,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2018,HONDA,CR-V,2016,8,2354,白,手自,0,0,0,263000,A,189446,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2036,HONDA,CR-V,2017,7,1498,深灰,手自,0,0,0,344000,B,268984,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,1046,HONDA,CR-V,2019,5,1498,白,手自,0,0,0,651000,A,45891,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8048,HONDA,CR-V,2021,10,1498,黑,手自,0,0,0,610000,C,93164,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8212,HONDA,CR-V,2023,12,1498,白,手自,0,0,0,955000,A+,7848,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2109,HONDA,FIT,2014,10,1497,藍,手自,0,0,0,168000,C,106378,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8040,HONDA,FIT,2019,5,1497,深灰,手自,0,0,0,313000,B,82726,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2024,HONDA,HR-V,2017,11,1799,深藍,手自,0,0,0,291000,C,88772,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8005,HONDA,HR-V,2021,3,1799,銀,手自,0,0,0,480000,A,23170,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2325,HONDA,HR-V,2022,9,1498,白,自,0,0,0,503000,A,66302,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,1058,HYUNDAI,CUSTIN,2024,3,1497,白,自,0,0,0,1284000,A+,5357,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,3082,HYUNDAI,IX35,2014,12,1999,黑,手自,0,0,0,160000,A,99796,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,3132,HYUNDAI,PORTER,2022,2,2497,白,手,0,0,0,492000,B,48976,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8158,HYUNDAI,STAREX,2020,3,2497,銀,手自,0,0,0,710000,B,79961,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,3822,HYUNDAI,TUCSON,2018,11,1591,灰,手自,0,0,0,350000,A,122369,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,1320,HYUNDAI,VENUE,2021,4,1598,紅黑,手自,0,0,0,425000,B+,66638,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2317,INFINITI,G25,2011,2,2496,黑,手自,0,0,0,170000,A,68900,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,1314,INFINITI,Q30,2017,1,1595,黑,手自,0,0,0,342000,A,130117,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,1319,INFINITI,QX50,2019,6,1997,白,手自,0,0,0,807000,A,75653,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8821,JAGUAR,XE,2021,3,1997,白,手自,17685,0,0,810000,A,82209,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,1810,KIA,CEED SW,2021,8,1482,淺灰,手自,0,0,0,465000,A,93006,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,1041,KIA,K2500,2021,12,2497,白,手,0,0,0,597000,B,71147,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,1505,KIA,KAON,2019,8,2497,白,手,0,0,0,381000,B,74082,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2815,LEXUS,GS250,2012,6,2500,銀,手自,0,0,0,260000,B,206783,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,3062,LEXUS,LS460L,2016,12,4608,黑,手自,0,0,0,515000,A,97948,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,1028,LEXUS,NX200,2020,10,1987,白,手自,0,0,0,990000,A,47837,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,160,LEXUS,NX300H,2014,10,2494,淺棕,手自,0,0,0,538000,A,127012,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,1841,LEXUS,RX300,2018,3,1998,淺棕,手自,0,0,0,1140000,B+,59542,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8503,LEXUS,RX300,2021,7,1998,黑,手自,0,0,0,1312000,A,50565,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,1032,MAZDA,CX-3,2017,5,1998,白,手自,0,0,0,338000,A,98781,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2804,MAZDA,CX-5,2014,2,2191,白,手自,0,0,0,96000,A,333845,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,3083,MAZDA,MAZDA 3,2012,1,1999,灰,手自,0,0,0,66000,C,211991,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,3059,MAZDA,MAZDA 3,2013,6,1999,灰,手自,0,0,0,70000,B,145901,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,1805,MAZDA,MAZDA 3,2017,7,1998,深紅,手自,0,0,0,320000,A,30242,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,860,MAZDA,MAZDA 3,2022,2,1998,白,手自,0,0,0,564000,B,30565,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,3235,MAZDA,MAZDA 5,2014,1,1999,白,手自,0,0,0,190000,A,177433,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,1807,MG,HS PHEV,2022,12,1490,白,自,0,0,0,835000,A,19496,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,7249,MINI,COUNTRY MAN,2011,4,1598,黃黑,手自,0,0,0,302000,A,32271,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,3072,MINI,MINI ONE,2020,7,1499,白,手自,21092,0,3,630000,A,44624,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2824,MITSUBISHI,CANTER,2004,3,2835,白,手,0,0,0,163000,C,359482,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2029,MITSUBISHI,CANTER,2016,9,2998,藍,手,0,0,0,531000,A,260003,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8058,MITSUBISHI,CANTER,2017,9,2998,白,手,0,0,0,663000,B+,226820,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8007,MITSUBISHI,COLT PLUS,2018,10,1499,白,手自,0,0,0,71000,C,97125,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,512,MITSUBISHI,DELICA,2014,3,2351,藍,手,7710,0,0,124000,B,63032,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,3001,MITSUBISHI,DELICA,2017,6,2351,白彩繪,手,0,0,0,198000,A,132391,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8016,MITSUBISHI,DELICA,2019,10,2378,銀,自,14910,0,0,310000,C,164757,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2540,MITSUBISHI,DELICA,2019,12,2378,藍,手,0,0,0,171000,B,10718,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8011,MITSUBISHI,DELICA,2020,10,2378,藍,手,0,0,0,310000,C,59917,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,178,MITSUBISHI,DELICA,2021,8,2378,藍,手,4861,4410,0,110000,C.W,49231,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8803,MITSUBISHI,DELICA,2021,9,2378,白,自,0,0,0,429000,A,15642,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,1811,MITSUBISHI,FORTIS,2010,10,1798,白,手自,0,0,0,85000,B+,131571,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,1814,MITSUBISHI,LANCER IO,2016,7,1798,藍,手自,0,0,0,145000,A,122382,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,3801,MITSUBISHI,OUTLANDER,2018,1,2359,黑,自,0,0,0,165000,C,222025,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8157,MITSUBISHI,OUTLANDER,2022,5,2359,紅,自,0,0,0,550000,A,5392,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2840,MITSUBISHI,VERYCA,2014,1,1299,銀,手,0,0,0,92000,C,151416,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,3120,MITSUBISHI,VERYCA,2015,1,1299,白,手,0,0,0,146000,C,139315,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8006,MITSUBISHI,VERYCA,2018,10,1299,白,手,0,0,0,153000,C,63085,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8088,MITSUBISHI,VERYCA,2019,10,1488,銀,手,0,0,0,180000,A,146118,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,120,MITSUBISHI,VERYCA,2020,4,1488,藍,自,11920,136400,0,229000,C,260764,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8805,MITSUBISHI,VERYCA,2021,6,1488,藍,自,0,0,0,353000,A,16354,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8163,MITSUBISHI,VERYCA,2021,10,1488,藍,手,0,0,0,204000,A,124634,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8303,MITSUBISHI,VERYCA,2021,10,1488,白,手,0,0,0,255000,A,82352,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8013,MITSUBISHI,VERYCA,2021,11,1488,銀,自,0,0,0,351000,B,83927,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,3039,MITSUBISHI,ZINGER,2016,3,2378,藍,自,0,0,0,123000,C,169042,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2805,MITSUBISHI,ZINGER,2017,1,2378,灰,自,0,0,0,70000,C,268222,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8501,MITSUBISHI,ZINGER,2019,10,2378,白,自,0,0,0,220000,A,61701,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8035,NISSAN,ALTIMA,2019,5,1997,黑,手自,0,0,0,410000,A,107046,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,3117,NISSAN,JUKE,2017,2,1598,白,自,0,0,0,230000,A,72501,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8028,NISSAN,KICKS,2021,7,1498,白,自,0,0,0,340000,A,77190,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,1042,NISSAN,LIVINA,2010,10,1598,黑,自,0,0,0,78000,B,89875,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,138,NISSAN,LIVINA,2017,4,1598,銀,自,0,1200,0,140000,A,111610,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8812,NISSAN,LIVINA,2019,9,1598,白,自,1530,0,0,174000,A,141154,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,3213,NISSAN,SENTRA,2020,8,1798,灰,自,0,0,0,357000,A,24719,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8070,NISSAN,SENTRA,2021,1,1598,白,自,0,300,0,387000,B,35748,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,810,NISSAN,TIIDA,2015,9,1598,深灰,自,0,3000,0,139000,B,114911,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,838,NISSAN,TIIDA,2020,8,1598,深紅,自,0,0,0,215000,A,86110,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2518,PORSCHE,CAYENNE GTS,2012,9,4806,黑,手自,82137,0,2,310000,B+,187741,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,1062,SUBARU,FORESTER,2016,8,1998,白,手自,0,0,0,288000,A,148312,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2028,SUBARU,IMPREZA,2016,3,1600,深藍,自,0,0,0,146000,A,163035,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2038,SUBARU,LEGACY,2014,11,2498,白黑,手自,0,0,0,125000,A,211085,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,8161,TESLA,MODEL 3,2022,7,261,白,自,450,0,0,1161000,A,36760,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,139,VOLKSWAGEN,CADDY,2016,9,1968,灰,手自,0,0,0,344000,B+,52436,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,7225,VOLKSWAGEN,POLO,2019,5,999,藍,手自,0,0,0,308000,B,41305,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,2328,VOLKSWAGEN,T5,2011,10,1984,銀,手自,0,0,0,230000,A,219575,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,6530,VOLKSWAGEN,T6,2019,2,1968,黑,手,0,0,0,319000,A,261569,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,7222,VOLKSWAGEN,TIGUAN,2017,1,1395,白,手自,0,0,0,370000,A,83297,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,7834,VOLKSWAGEN,TIGUAN,2017,6,1984,銀,手自,0,0,0,355000,A,103979,1,automobile
2024-11-20_行將競拍結果.md,2024-11-20,7809,VOLVO,V60,2012,11,1999,深灰,手自,0,0,0,282000,B+,41200,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,3088,AUDI,A3,2013,10,1395,銀,手自,0,0,0,142000,B+,139185,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,108,BENZ,A180,2020,8,1332,銀,手自,4800,600,0,940000,A+,36629,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,819,BENZ,C200,2015,7,1991,黑,手自,0,0,0,518000,N,88371,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,137,BENZ,C250,2012,10,1796,白,手自,4800,6000,0,190000,B,,0,automobile
2024-11-22_行將競拍結果.md,2024-11-22,2539,BENZ,C300,2016,5,1991,白,手自,11920,0,0,524000,A,188266,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,149,BENZ,E200,2013,7,1991,銀,手自,0,600,0,200000,D,138013,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,2081,BENZ,E220D,2017,11,1950,白,手自,0,0,0,615000,A,167215,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,2073,BENZ,E300,2010,8,2996,深棕,手自,0,0,0,103000,B,212580,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,152,BENZ,E350,2011,2,3498,黑,手自,0,3900,0,65000,B,321581,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,7501,BENZ,GLC250,2017,2,1991,黑,手自,1759,0,0,980000,A,95099,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,8008,BENZ,GLC300,2020,10,1991,黑,手自,0,0,0,1360000,A,96684,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,2074,BENZ,GLK220,2011,3,2143,銀,手自,0,0,0,234000,B,218299,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,7517,BENZ,S560,2018,1,3982,白,手自,0,0,0,2090000,B+,62791,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,2035,BENZ,V250D,2017,1,2143,黑,手自,0,0,0,898000,A,187946,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,150,BMW,318D,2013,8,1995,白,手自,11230,0,0,173000,B+,261665,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,131,BMW,328,2012,5,1997,灰,手自,2941,900,0,202000,B,244327,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,3240,BMW,420,2016,11,1998,白黑,手自,0,0,0,691000,A,123479,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,2009,BMW,520D,2012,7,1995,棕,手自,0,0,0,250000,A,77771,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,2301,BMW,528,2014,6,1997,白,手自,0,0,0,393000,B+,152967,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,3828,BMW,X5,2020,11,1995,白,手自,0,0,0,1590000,A,50693,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,1312,FORD,ESCORT,2019,1,1498,白,手自,0,0,0,215000,B+,28256,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,830,FORD,FOCUS,2016,11,1596,白,手自,0,1500,0,35000,B.W,,0,automobile
2024-11-22_行將競拍結果.md,2024-11-22,142,FORD,FOCUS,2021,1,1497,銀黑,手自,4800,37300,0,590000,B,48987,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,3536,FORD,FOCUS,2022,7,1497,黑,手自,0,0,0,605000,A,27854,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,2001,FORD,KUGA,2015,4,1997,白,手自,0,0,0,111000,B,158541,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,534,FORD,KUGA,2017,8,1998,白,手自,17410,900,0,90000,B+,219748,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,515,FORD,MUSTANG,2015,4,2261,深綠,手自,46001,0,0,256000,B,344284,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,2805,HONDA,CIVIC,2006,4,1799,黑,自,0,0,0,32000,B,243195,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,1008,HONDA,CIVIC,2010,10,1799,深灰,手自,0,0,0,151000,A,73356,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,523,HONDA,CR-V,2007,4,2354,深灰,自,0,0,0,21000,A,227296,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,2540,HONDA,CR-V,2013,11,2354,白,手自,0,0,0,133000,B,315971,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,2010,HONDA,CR-V,2017,7,1498,深灰,手自,0,0,0,362000,B+,236595,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,8004,HONDA,CR-V,2021,10,1498,銀,自,0,0,0,557000,A,90402,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,824,HONDA,CR-V,2021,11,1498,白,手自,0,0,0,651000,A,70963,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,2323,HONDA,ODYSSEY,2015,9,2356,白,手自,0,0,0,547000,B,188001,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,3108,HONDA,ODYSSEY,2018,6,2356,紫,手自,0,0,0,940000,A,59059,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,3089,HYUNDAI,ELANTRA,2017,3,1999,白,手自,0,0,0,225000,B+,66594,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,1523,HYUNDAI,IX35,2014,12,1995,白,手自,0,0,0,178000,A,116009,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,179,HYUNDAI,PORTER,2018,4,2497,藍,自,18833,17000,0,171000,C,128655,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,8502,HYUNDAI,STAREX,2021,2,2497,銀,手自,0,0,0,610000,B,109124,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,8212,LEXUS,NX200,2021,8,1987,黑,手自,1800,0,0,1025000,A,75961,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,8151,LEXUS,NX300,2019,11,1998,淺棕,手自,0,0,0,950000,A,65892,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,1807,LEXUS,UX250H,2020,9,1987,白,手自,0,0,0,854000,B,31431,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,138,MAZDA,CX-5,2019,3,1998,深紅,手自,23590,5100,0,519000,A,26015,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,1002,MAZDA,CX-5,2021,5,1998,白,手自,0,0,0,623000,B,67782,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,8161,MAZDA,MAZDA 2,2022,1,1496,白,手自,0,0,0,468000,A,35354,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,3818,MAZDA,MAZDA 3,2015,7,1998,深紅,手自,0,0,0,205000,A,115296,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,820,MAZDA,MAZDA 3,2017,1,1998,深紅,手自,17410,10100,0,267000,B,81561,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,3031,MITSUBISHI,CANTER,2007,10,2977,白,手,0,0,0,201000,B,545732,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,2525,MITSUBISHI,CANTER,2013,7,2998,白,手,5940,0,0,510000,C,214954,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,8508,MITSUBISHI,COLT PLUS,2019,8,1499,銀,手自,0,0,0,81000,B,125022,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,1032,MITSUBISHI,DELICA,2018,10,2351,藍白,手,0,0,0,180000,A,138218,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,2801,MITSUBISHI,VERYCA,2009,12,1299,白綠黑,手,0,0,0,61000,A,197345,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,3011,MITSUBISHI,VERYCA,2016,8,1299,藍,手,0,0,0,138000,B+,81590,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,3506,MITSUBISHI,VERYCA,2021,3,1488,藍白,自,0,0,0,335000,A,52724,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,3521,MITSUBISHI,ZINGER,2018,6,2378,白,自,0,0,0,76000,C,121217,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,8154,MITSUBISHI,ZINGER,2021,12,2378,白,自,2042,0,0,222000,B,87109,1,automobile
2024-11-22_行將競拍結果.md,2024-11-22,2012,NISSAN,GRAND LIVINA,2011,10,1797,深灰,自,0,0,0,62000,A,189767,1,automobile
